Data_Venda,Produto,Quantidade,Preco_Unitario,Categoria,Valor_Total
2025-05-25,Ração Premium,6,153.35,Alimentação,920.1
2025-05-25,Suplemento Vitamínico,2,10.46,Saúde,20.92
2025-05-25,Areia Higiênica,6,174.55,Higiene,1047.3
2025-05-25,Suplemento Vitamínico,1,102.72,Saúde,102.72
2025-05-25,Shampoo Antipulgas,9,69.28,Higiene,623.52
2025-05-26,Coleira Ajustável,1,75.46,Acessórios,75.46
2025-05-26,Petisco Natural,4,190.97,Alimentação,763.88
2025-05-26,Brinquedo de Borracha,4,137.02,Brinquedos,548.08
2025-05-26,Shampoo Antipulgas,3,18.41,Higiene,55.23
2025-05-27,Areia Higiênica,8,23.1,Higiene,184.8
2025-05-27,Brinquedo de Borracha,8,11.34,Brinquedos,90.72
2025-05-27,Brinquedo de Borracha,9,211.92,Brinquedos,1907.28
2025-05-27,Coleira Ajustável,7,244.08,Acessórios,1708.56
2025-05-28,Suplemento Vitamínico,6,11.11,Saúde,66.66
2025-05-28,Shampoo Antipulgas,3,87.5,Higiene,262.5
2025-05-28,Caminha Luxo,6,224.4,Conforto,1346.4
2025-05-29,Caminha Luxo,3,18.49,Conforto,55.47
2025-05-29,Escova de Pelos,9,141.84,Cuidados,1276.56
2025-05-29,Comedouro Duplo,2,176.75,Acessórios,353.5
2025-05-29,Suplemento Vitamínico,9,38.74,Saúde,348.66
2025-05-29,Brinquedo de Borracha,7,149.52,Brinquedos,1046.64
2025-05-29,Suplemento Vitamínico,9,62.49,Saúde,562.41
2025-05-29,Escova de Pelos,2,29.52,Cuidados,59.04
2025-05-30,Brinquedo de Borracha,6,31.18,Brinquedos,187.08
2025-05-30,Escova de Pelos,8,111.6,Cuidados,892.8
2025-05-30,Shampoo Antipulgas,4,160.96,Higiene,643.84
2025-05-30,Areia Higiênica,5,112.88,Higiene,564.4
2025-05-30,Petisco Natural,2,215.86,Alimentação,431.72
2025-05-30,Areia Higiênica,4,19.03,Higiene,76.12
2025-05-30,Shampoo Antipulgas,9,116.53,Higiene,1048.77
2025-05-30,Brinquedo de Borracha,3,211.55,Brinquedos,634.65
2025-05-30,Comedouro Duplo,4,113.11,Acessórios,452.44
2025-05-30,Coleira Ajustável,9,64.34,Acessórios,579.06
2025-05-31,Petisco Natural,5,180.48,Alimentação,902.4
2025-05-31,Suplemento Vitamínico,1,186.77,Saúde,186.77
2025-06-01,Areia Higiênica,8,200.98,Higiene,1607.84
2025-06-01,Shampoo Antipulgas,9,223.9,Higiene,2015.1
2025-06-01,Shampoo Antipulgas,6,53.61,Higiene,321.66
2025-06-01,Caminha Luxo,9,181.67,Conforto,1635.03
2025-06-01,Areia Higiênica,8,245.85,Higiene,1966.8
2025-06-02,Ração Premium,4,213.16,Alimentação,852.64
2025-06-02,Suplemento Vitamínico,9,142.69,Saúde,1284.21
2025-06-02,Escova de Pelos,3,202.05,Cuidados,606.15
2025-06-03,Brinquedo de Borracha,5,151.57,Brinquedos,757.85
2025-06-03,Shampoo Antipulgas,9,219.37,Higiene,1974.33
2025-06-03,Petisco Natural,4,136.62,Alimentação,546.48
2025-06-04,Coleira Ajustável,3,199.95,Acessórios,599.85
2025-06-04,Petisco Natural,4,69.58,Alimentação,278.32
2025-06-04,Petisco Natural,6,235.21,Alimentação,1411.26
2025-06-04,Suplemento Vitamínico,4,142.86,Saúde,571.44
2025-06-04,Shampoo Antipulgas,7,64.87,Higiene,454.09
2025-06-04,Ração Premium,2,106.33,Alimentação,212.66
2025-06-04,Caminha Luxo,2,146.38,Conforto,292.76
2025-06-04,Caminha Luxo,2,127.49,Conforto,254.98
2025-06-05,Ração Premium,4,191.6,Alimentação,766.4
2025-06-05,Brinquedo de Borracha,9,31.23,Brinquedos,281.07
2025-06-05,Brinquedo de Borracha,4,210.75,Brinquedos,843.0
2025-06-05,Suplemento Vitamínico,8,44.06,Saúde,352.48
2025-06-05,Caminha Luxo,6,97.72,Conforto,586.32
2025-06-05,Caminha Luxo,5,33.89,Conforto,169.45
2025-06-05,Comedouro Duplo,2,233.44,Acessórios,466.88
2025-06-06,Areia Higiênica,6,85.03,Higiene,510.18
2025-06-06,Suplemento Vitamínico,3,28.36,Saúde,85.08
2025-06-06,Escova de Pelos,8,201.81,Cuidados,1614.48
2025-06-07,Shampoo Antipulgas,4,93.06,Higiene,372.24
2025-06-07,Comedouro Duplo,4,72.37,Acessórios,289.48
2025-06-07,Brinquedo de Borracha,6,156.63,Brinquedos,939.78
2025-06-07,Coleira Ajustável,7,30.73,Acessórios,215.11
2025-06-07,Suplemento Vitamínico,6,137.08,Saúde,822.48
2025-06-07,Coleira Ajustável,3,220.19,Acessórios,660.57
2025-06-07,Areia Higiênica,3,80.87,Higiene,242.61
2025-06-08,Suplemento Vitamínico,5,139.43,Saúde,697.15
2025-06-08,Ração Premium,8,218.95,Alimentação,1751.6
2025-06-08,Escova de Pelos,7,36.28,Cuidados,253.96
2025-06-08,Suplemento Vitamínico,9,65.0,Saúde,585.0
2025-06-08,Brinquedo de Borracha,4,30.99,Brinquedos,123.96
2025-06-08,Petisco Natural,8,112.8,Alimentação,902.4
2025-06-09,Coleira Ajustável,5,114.81,Acessórios,574.05
2025-06-09,Areia Higiênica,8,46.54,Higiene,372.32
2025-06-09,Brinquedo de Borracha,2,23.87,Brinquedos,47.74
2025-06-09,Suplemento Vitamínico,8,230.49,Saúde,1843.92
2025-06-10,Areia Higiênica,1,142.96,Higiene,142.96
2025-06-10,Escova de Pelos,4,165.48,Cuidados,661.92
2025-06-10,Escova de Pelos,8,64.24,Cuidados,513.92
2025-06-10,Caminha Luxo,7,71.62,Conforto,501.34
2025-06-10,Coleira Ajustável,7,72.36,Acessórios,506.52
2025-06-10,Caminha Luxo,9,149.25,Conforto,1343.25
2025-06-10,Brinquedo de Borracha,5,168.91,Brinquedos,844.55
2025-06-10,Shampoo Antipulgas,5,146.01,Higiene,730.05
2025-06-10,Brinquedo de Borracha,3,127.02,Brinquedos,381.06
2025-06-10,Ração Premium,7,110.95,Alimentação,776.65
2025-06-10,Escova de Pelos,9,79.07,Cuidados,711.63
2025-06-11,Ração Premium,8,127.84,Alimentação,1022.72
2025-06-11,Areia Higiênica,5,18.86,Higiene,94.3
2025-06-11,Escova de Pelos,4,248.32,Cuidados,993.28
2025-06-11,Areia Higiênica,7,108.46,Higiene,759.22
2025-06-11,Coleira Ajustável,8,122.68,Acessórios,981.44
2025-06-12,Ração Premium,4,135.56,Alimentação,542.24
2025-06-12,Shampoo Antipulgas,7,220.75,Higiene,1545.25
2025-06-12,Areia Higiênica,2,206.31,Higiene,412.62
2025-06-12,Caminha Luxo,1,86.85,Conforto,86.85
2025-06-12,Suplemento Vitamínico,6,249.87,Saúde,1499.22
2025-06-13,Ração Premium,2,94.61,Alimentação,189.22
2025-06-13,Areia Higiênica,3,51.55,Higiene,154.65
2025-06-13,Ração Premium,2,38.94,Alimentação,77.88
2025-06-13,Areia Higiênica,7,129.29,Higiene,905.03
2025-06-14,Shampoo Antipulgas,1,169.0,Higiene,169.0
2025-06-14,Areia Higiênica,1,170.25,Higiene,170.25
2025-06-14,Caminha Luxo,2,17.15,Conforto,34.3
2025-06-14,Brinquedo de Borracha,4,181.8,Brinquedos,727.2
2025-06-14,Coleira Ajustável,1,58.03,Acessórios,58.03
2025-06-15,Brinquedo de Borracha,3,172.3,Brinquedos,516.9
2025-06-15,Shampoo Antipulgas,1,155.14,Higiene,155.14
2025-06-15,Ração Premium,8,134.41,Alimentação,1075.28
2025-06-15,Coleira Ajustável,1,215.04,Acessórios,215.04
2025-06-16,Comedouro Duplo,7,22.57,Acessórios,157.99
2025-06-16,Areia Higiênica,9,42.09,Higiene,378.81
2025-06-16,Coleira Ajustável,1,189.95,Acessórios,189.95
2025-06-16,Coleira Ajustável,6,60.64,Acessórios,363.84
2025-06-17,Coleira Ajustável,5,120.52,Acessórios,602.6
2025-06-17,Comedouro Duplo,4,147.97,Acessórios,591.88
2025-06-17,Suplemento Vitamínico,3,246.73,Saúde,740.19
2025-06-17,Shampoo Antipulgas,6,39.37,Higiene,236.22
2025-06-17,Shampoo Antipulgas,3,233.48,Higiene,700.44
2025-06-18,Ração Premium,1,220.0,Alimentação,220.0
2025-06-18,Petisco Natural,9,79.63,Alimentação,716.67
2025-06-18,Ração Premium,6,218.83,Alimentação,1312.98
2025-06-18,Suplemento Vitamínico,4,93.78,Saúde,375.12
2025-06-18,Petisco Natural,2,196.76,Alimentação,393.52
2025-06-19,Escova de Pelos,1,122.63,Cuidados,122.63
2025-06-19,Comedouro Duplo,1,152.14,Acessórios,152.14
2025-06-19,Caminha Luxo,8,193.37,Conforto,1546.96
2025-06-20,Escova de Pelos,9,112.22,Cuidados,1009.98
2025-06-20,Comedouro Duplo,8,75.62,Acessórios,604.96
2025-06-20,Areia Higiênica,8,53.95,Higiene,431.6
2025-06-20,Escova de Pelos,8,150.11,Cuidados,1200.88
2025-06-20,Shampoo Antipulgas,1,18.22,Higiene,18.22
2025-06-21,Petisco Natural,7,57.0,Alimentação,399.0
2025-06-21,Petisco Natural,3,139.09,Alimentação,417.27
2025-06-21,Areia Higiênica,2,164.27,Higiene,328.54
2025-06-21,Comedouro Duplo,2,103.85,Acessórios,207.7
2025-06-21,Petisco Natural,5,204.64,Alimentação,1023.2
2025-06-21,Brinquedo de Borracha,1,96.07,Brinquedos,96.07
2025-06-21,Brinquedo de Borracha,9,195.72,Brinquedos,1761.48
2025-06-22,Suplemento Vitamínico,6,109.11,Saúde,654.66
2025-06-22,Comedouro Duplo,3,219.22,Acessórios,657.66
2025-06-22,Ração Premium,3,68.13,Alimentação,204.39
2025-06-22,Coleira Ajustável,9,96.0,Acessórios,864.0
2025-06-22,Areia Higiênica,5,59.19,Higiene,295.95
2025-06-23,Caminha Luxo,4,153.44,Conforto,613.76
2025-06-23,Suplemento Vitamínico,3,111.31,Saúde,333.93
2025-06-23,Petisco Natural,4,103.45,Alimentação,413.8
2025-06-23,Suplemento Vitamínico,6,211.64,Saúde,1269.84
2025-06-24,Escova de Pelos,6,44.32,Cuidados,265.92
2025-06-24,Comedouro Duplo,8,27.98,Acessórios,223.84
2025-06-25,Caminha Luxo,6,135.57,Conforto,813.42
2025-06-25,Shampoo Antipulgas,2,190.37,Higiene,380.74
2025-06-25,Suplemento Vitamínico,8,159.18,Saúde,1273.44
2025-06-25,Petisco Natural,8,196.11,Alimentação,1568.88
2025-06-25,Suplemento Vitamínico,8,16.11,Saúde,128.88
2025-06-26,Suplemento Vitamínico,5,189.11,Saúde,945.55
2025-06-26,Ração Premium,1,47.75,Alimentação,47.75
2025-06-26,Coleira Ajustável,6,66.17,Acessórios,397.02
2025-06-26,Coleira Ajustável,1,146.76,Acessórios,146.76
2025-06-26,Comedouro Duplo,9,226.6,Acessórios,2039.4
2025-06-26,Shampoo Antipulgas,8,74.57,Higiene,596.56
2025-06-26,Suplemento Vitamínico,6,144.27,Saúde,865.62
2025-06-27,Brinquedo de Borracha,1,142.68,Brinquedos,142.68
2025-06-27,Shampoo Antipulgas,6,160.56,Higiene,963.36
2025-06-27,Coleira Ajustável,2,233.7,Acessórios,467.4
2025-06-27,Suplemento Vitamínico,7,34.91,Saúde,244.37
2025-06-27,Shampoo Antipulgas,5,232.85,Higiene,1164.25
2025-06-27,Brinquedo de Borracha,2,148.15,Brinquedos,296.3
2025-06-27,Brinquedo de Borracha,1,202.17,Brinquedos,202.17
2025-06-27,Ração Premium,6,63.66,Alimentação,381.96
2025-06-27,Brinquedo de Borracha,1,230.97,Brinquedos,230.97
2025-06-28,Brinquedo de Borracha,3,135.25,Brinquedos,405.75
2025-06-28,Ração Premium,8,206.9,Alimentação,1655.2
2025-06-28,Ração Premium,2,19.28,Alimentação,38.56
2025-06-29,Areia Higiênica,3,204.22,Higiene,612.66
2025-06-29,Comedouro Duplo,9,71.99,Acessórios,647.91
2025-06-29,Shampoo Antipulgas,6,16.19,Higiene,97.14
2025-06-29,Comedouro Duplo,3,218.74,Acessórios,656.22
2025-06-29,Petisco Natural,2,106.85,Alimentação,213.7
2025-06-30,Ração Premium,8,181.75,Alimentação,1454.0
2025-06-30,Shampoo Antipulgas,2,15.16,Higiene,30.32
2025-06-30,Petisco Natural,9,40.62,Alimentação,365.58
2025-06-30,Areia Higiênica,9,242.77,Higiene,2184.93
2025-07-01,Escova de Pelos,3,85.39,Cuidados,256.17
2025-07-01,Brinquedo de Borracha,1,20.3,Brinquedos,20.3
2025-07-01,Suplemento Vitamínico,5,19.2,Saúde,96.0
2025-07-01,Areia Higiênica,5,199.34,Higiene,996.7
2025-07-01,Suplemento Vitamínico,1,160.28,Saúde,160.28
2025-07-02,Caminha Luxo,7,188.95,Conforto,1322.65
2025-07-02,Caminha Luxo,6,220.58,Conforto,1323.48
2025-07-02,Areia Higiênica,6,129.79,Higiene,778.74
2025-07-02,Brinquedo de Borracha,9,117.79,Brinquedos,1060.11
2025-07-02,Caminha Luxo,2,83.01,Conforto,166.02
2025-07-02,Brinquedo de Borracha,9,51.88,Brinquedos,466.92
2025-07-03,Caminha Luxo,3,39.09,Conforto,117.27
2025-07-03,Caminha Luxo,9,135.64,Conforto,1220.76
2025-07-03,Areia Higiênica,1,167.82,Higiene,167.82
2025-07-03,Ração Premium,2,210.69,Alimentação,421.38
2025-07-03,Coleira Ajustável,1,131.5,Acessórios,131.5
2025-07-03,Coleira Ajustável,3,47.02,Acessórios,141.06
2025-07-03,Petisco Natural,8,107.12,Alimentação,856.96
2025-07-03,Shampoo Antipulgas,7,179.08,Higiene,1253.56
2025-07-03,Shampoo Antipulgas,1,59.57,Higiene,59.57
2025-07-04,Coleira Ajustável,9,202.06,Acessórios,1818.54
2025-07-04,Brinquedo de Borracha,3,127.71,Brinquedos,383.13
2025-07-04,Ração Premium,1,212.25,Alimentação,212.25
2025-07-04,Caminha Luxo,5,199.7,Conforto,998.5
2025-07-04,Comedouro Duplo,9,85.41,Acessórios,768.69
2025-07-04,Areia Higiênica,3,89.16,Higiene,267.48
2025-07-05,Escova de Pelos,8,163.82,Cuidados,1310.56
2025-07-05,Areia Higiênica,7,194.64,Higiene,1362.48
2025-07-05,Escova de Pelos,1,236.66,Cuidados,236.66
2025-07-05,Caminha Luxo,2,23.1,Conforto,46.2
2025-07-05,Petisco Natural,2,15.6,Alimentação,31.2
2025-07-05,Shampoo Antipulgas,1,179.22,Higiene,179.22
2025-07-05,Escova de Pelos,2,129.55,Cuidados,259.1
2025-07-05,Shampoo Antipulgas,4,39.79,Higiene,159.16
2025-07-05,Caminha Luxo,3,10.86,Conforto,32.58
2025-07-06,Areia Higiênica,9,249.66,Higiene,2246.94
2025-07-06,Comedouro Duplo,5,54.78,Acessórios,273.9
2025-07-06,Coleira Ajustável,7,94.96,Acessórios,664.72
2025-07-06,Suplemento Vitamínico,8,121.26,Saúde,970.08
2025-07-06,Coleira Ajustável,8,63.11,Acessórios,504.88
2025-07-06,Suplemento Vitamínico,3,178.36,Saúde,535.08
2025-07-07,Escova de Pelos,1,53.65,Cuidados,53.65
2025-07-07,Ração Premium,8,220.62,Alimentação,1764.96
2025-07-07,Areia Higiênica,6,57.35,Higiene,344.1
2025-07-07,Brinquedo de Borracha,4,126.14,Brinquedos,504.56
2025-07-07,Comedouro Duplo,4,216.63,Acessórios,866.52
2025-07-07,Petisco Natural,5,63.03,Alimentação,315.15
2025-07-07,Areia Higiênica,7,22.35,Higiene,156.45
2025-07-07,Ração Premium,6,133.57,Alimentação,801.42
2025-07-07,Caminha Luxo,8,125.6,Conforto,1004.8
2025-07-07,Brinquedo de Borracha,5,207.44,Brinquedos,1037.2
2025-07-07,Petisco Natural,5,89.11,Alimentação,445.55
2025-07-08,Shampoo Antipulgas,2,238.26,Higiene,476.52
2025-07-08,Escova de Pelos,1,183.69,Cuidados,183.69
2025-07-08,Petisco Natural,9,58.86,Alimentação,529.74
2025-07-09,Escova de Pelos,4,45.6,Cuidados,182.4
2025-07-09,Petisco Natural,7,165.51,Alimentação,1158.57
2025-07-09,Suplemento Vitamínico,7,194.7,Saúde,1362.9
2025-07-10,Escova de Pelos,8,212.84,Cuidados,1702.72
2025-07-10,Petisco Natural,9,27.25,Alimentação,245.25
2025-07-10,Brinquedo de Borracha,8,32.82,Brinquedos,262.56
2025-07-10,Escova de Pelos,1,106.67,Cuidados,106.67
2025-07-10,Comedouro Duplo,2,242.42,Acessórios,484.84
2025-07-10,Brinquedo de Borracha,1,159.78,Brinquedos,159.78
2025-07-11,Escova de Pelos,1,92.72,Cuidados,92.72
2025-07-11,Ração Premium,6,233.0,Alimentação,1398.0
2025-07-11,Suplemento Vitamínico,1,55.86,Saúde,55.86
2025-07-11,Shampoo Antipulgas,9,25.0,Higiene,225.0
2025-07-11,Suplemento Vitamínico,9,241.98,Saúde,2177.82
2025-07-11,Brinquedo de Borracha,6,53.69,Brinquedos,322.14
2025-07-11,Areia Higiênica,6,151.46,Higiene,908.76
2025-07-11,Caminha Luxo,7,231.45,Conforto,1620.15
2025-07-11,Areia Higiênica,7,11.77,Higiene,82.39
2025-07-12,Brinquedo de Borracha,4,36.26,Brinquedos,145.04
2025-07-12,Ração Premium,7,35.36,Alimentação,247.52
2025-07-12,Comedouro Duplo,9,240.09,Acessórios,2160.81
2025-07-13,Brinquedo de Borracha,3,113.39,Brinquedos,340.17
2025-07-13,Shampoo Antipulgas,9,92.58,Higiene,833.22
2025-07-13,Shampoo Antipulgas,5,241.53,Higiene,1207.65
2025-07-14,Shampoo Antipulgas,8,231.45,Higiene,1851.6
2025-07-14,Comedouro Duplo,4,57.87,Acessórios,231.48
2025-07-14,Ração Premium,9,211.74,Alimentação,1905.66
2025-07-14,Suplemento Vitamínico,1,140.18,Saúde,140.18
2025-07-14,Areia Higiênica,8,68.98,Higiene,551.84
2025-07-14,Coleira Ajustável,6,98.75,Acessórios,592.5
2025-07-14,Ração Premium,9,144.31,Alimentação,1298.79
2025-07-15,Escova de Pelos,7,218.08,Cuidados,1526.56
2025-07-15,Caminha Luxo,7,107.07,Conforto,749.49
2025-07-16,Brinquedo de Borracha,1,114.89,Brinquedos,114.89
2025-07-16,Suplemento Vitamínico,1,98.06,Saúde,98.06
2025-07-16,Ração Premium,9,56.93,Alimentação,512.37
2025-07-16,Suplemento Vitamínico,5,185.84,Saúde,929.2
2025-07-16,Caminha Luxo,3,242.32,Conforto,726.96
2025-07-16,Shampoo Antipulgas,8,173.73,Higiene,1389.84
2025-07-17,Petisco Natural,4,137.01,Alimentação,548.04
2025-07-17,Comedouro Duplo,2,163.88,Acessórios,327.76
2025-07-17,Caminha Luxo,8,48.23,Conforto,385.84
2025-07-18,Caminha Luxo,6,52.78,Conforto,316.68
2025-07-18,Petisco Natural,9,177.97,Alimentação,1601.73
2025-07-18,Suplemento Vitamínico,7,105.81,Saúde,740.67
2025-07-18,Escova de Pelos,5,235.28,Cuidados,1176.4
2025-07-19,Petisco Natural,7,204.9,Alimentação,1434.3
2025-07-19,Brinquedo de Borracha,6,21.34,Brinquedos,128.04
2025-07-19,Ração Premium,3,140.62,Alimentação,421.86
2025-07-20,Shampoo Antipulgas,7,235.98,Higiene,1651.86
2025-07-20,Ração Premium,4,65.4,Alimentação,261.6
2025-07-20,Ração Premium,1,214.17,Alimentação,214.17
2025-07-20,Coleira Ajustável,9,126.86,Acessórios,1141.74
2025-07-21,Escova de Pelos,5,190.54,Cuidados,952.7
2025-07-21,Caminha Luxo,4,38.5,Conforto,154.0
2025-07-21,Ração Premium,8,51.37,Alimentação,410.96
2025-07-21,Escova de Pelos,9,18.74,Cuidados,168.66
2025-07-21,Areia Higiênica,8,41.03,Higiene,328.24
2025-07-21,Areia Higiênica,7,175.64,Higiene,1229.48
2025-07-21,Ração Premium,3,151.37,Alimentação,454.11
2025-07-22,Shampoo Antipulgas,2,130.8,Higiene,261.6
2025-07-22,Suplemento Vitamínico,1,171.28,Saúde,171.28
2025-07-22,Petisco Natural,4,156.74,Alimentação,626.96
2025-07-22,Suplemento Vitamínico,9,180.37,Saúde,1623.33
2025-07-22,Coleira Ajustável,4,190.64,Acessórios,762.56
2025-07-22,Suplemento Vitamínico,2,151.74,Saúde,303.48
2025-07-23,Suplemento Vitamínico,9,240.34,Saúde,2163.06
2025-07-23,Petisco Natural,8,40.74,Alimentação,325.92
2025-07-23,Petisco Natural,1,110.86,Alimentação,110.86
2025-07-23,Ração Premium,2,214.65,Alimentação,429.3
2025-07-24,Petisco Natural,1,205.28,Alimentação,205.28
2025-07-24,Comedouro Duplo,7,162.84,Acessórios,1139.88
2025-07-24,Coleira Ajustável,1,34.27,Acessórios,34.27
2025-07-25,Suplemento Vitamínico,7,114.27,Saúde,799.89
2025-07-25,Ração Premium,6,31.9,Alimentação,191.4
2025-07-25,Petisco Natural,5,176.77,Alimentação,883.85
2025-07-25,Areia Higiênica,1,219.83,Higiene,219.83
2025-07-25,Coleira Ajustável,2,203.29,Acessórios,406.58
2025-07-25,Coleira Ajustável,1,112.36,Acessórios,112.36
2025-07-25,Suplemento Vitamínico,2,45.93,Saúde,91.86
2025-07-25,Comedouro Duplo,6,152.75,Acessórios,916.5
2025-07-25,Comedouro Duplo,9,237.46,Acessórios,2137.14
2025-07-25,Brinquedo de Borracha,6,179.16,Brinquedos,1074.96
2025-07-26,Shampoo Antipulgas,6,13.47,Higiene,80.82
2025-07-26,Escova de Pelos,3,32.02,Cuidados,96.06
2025-07-26,Petisco Natural,6,17.98,Alimentação,107.88
2025-07-26,Escova de Pelos,9,155.06,Cuidados,1395.54
2025-07-26,Areia Higiênica,2,75.31,Higiene,150.62
2025-07-26,Suplemento Vitamínico,6,113.24,Saúde,679.44
2025-07-26,Shampoo Antipulgas,1,141.46,Higiene,141.46
2025-07-27,Ração Premium,8,125.32,Alimentação,1002.56
2025-07-27,Ração Premium,4,89.86,Alimentação,359.44
2025-07-27,Petisco Natural,5,227.24,Alimentação,1136.2
2025-07-27,Shampoo Antipulgas,4,121.23,Higiene,484.92
2025-07-27,Petisco Natural,7,83.92,Alimentação,587.44
2025-07-27,Areia Higiênica,9,139.67,Higiene,1257.03
2025-07-28,Brinquedo de Borracha,8,172.45,Brinquedos,1379.6
2025-07-28,Brinquedo de Borracha,2,28.53,Brinquedos,57.06
2025-07-28,Brinquedo de Borracha,5,228.61,Brinquedos,1143.05
2025-07-28,Brinquedo de Borracha,2,100.16,Brinquedos,200.32
2025-07-29,Petisco Natural,2,241.86,Alimentação,483.72
2025-07-29,Suplemento Vitamínico,8,87.0,Saúde,696.0
2025-07-29,Petisco Natural,4,212.14,Alimentação,848.56
2025-07-29,Escova de Pelos,6,71.24,Cuidados,427.44
2025-07-29,Suplemento Vitamínico,9,17.7,Saúde,159.3
2025-07-29,Shampoo Antipulgas,1,245.82,Higiene,245.82
2025-07-29,Petisco Natural,6,52.17,Alimentação,313.02
2025-07-29,Suplemento Vitamínico,3,227.5,Saúde,682.5
2025-07-29,Ração Premium,1,238.9,Alimentação,238.9
2025-07-29,Areia Higiênica,7,189.47,Higiene,1326.29
2025-07-30,Shampoo Antipulgas,9,96.33,Higiene,866.97
2025-07-30,Shampoo Antipulgas,7,203.0,Higiene,1421.0
2025-07-31,Areia Higiênica,4,146.97,Higiene,587.88
2025-07-31,Caminha Luxo,1,114.63,Conforto,114.63
2025-07-31,Areia Higiênica,2,107.43,Higiene,214.86
2025-07-31,Caminha Luxo,6,187.59,Conforto,1125.54
2025-08-01,Coleira Ajustável,6,39.7,Acessórios,238.2
2025-08-01,Caminha Luxo,8,174.52,Conforto,1396.16
2025-08-01,Areia Higiênica,5,116.4,Higiene,582.0
2025-08-01,Ração Premium,4,209.9,Alimentação,839.6
2025-08-01,Caminha Luxo,3,203.19,Conforto,609.57
2025-08-01,Shampoo Antipulgas,9,244.75,Higiene,2202.75
2025-08-01,Suplemento Vitamínico,7,111.55,Saúde,780.85
2025-08-01,Suplemento Vitamínico,7,123.54,Saúde,864.78
2025-08-01,Suplemento Vitamínico,2,155.62,Saúde,311.24
2025-08-02,Areia Higiênica,7,26.2,Higiene,183.4
2025-08-02,Suplemento Vitamínico,6,20.73,Saúde,124.38
2025-08-02,Suplemento Vitamínico,6,205.86,Saúde,1235.16
2025-08-02,Brinquedo de Borracha,5,141.53,Brinquedos,707.65
2025-08-03,Ração Premium,5,87.33,Alimentação,436.65
2025-08-03,Caminha Luxo,6,42.61,Conforto,255.66
2025-08-03,Areia Higiênica,6,102.03,Higiene,612.18
2025-08-03,Caminha Luxo,8,182.55,Conforto,1460.4
2025-08-03,Brinquedo de Borracha,1,45.37,Brinquedos,45.37
2025-08-04,Caminha Luxo,5,69.74,Conforto,348.7
2025-08-04,Petisco Natural,4,26.54,Alimentação,106.16
2025-08-04,Escova de Pelos,2,172.0,Cuidados,344.0
2025-08-04,Caminha Luxo,5,178.51,Conforto,892.55
2025-08-04,Escova de Pelos,7,26.45,Cuidados,185.15
2025-08-05,Caminha Luxo,5,197.87,Conforto,989.35
2025-08-05,Escova de Pelos,1,39.49,Cuidados,39.49
